booking_id,booking_date,customer_age,num_travelers,duration_days,total_amount,target_repeat_booking,total_amount_capped,duration_capped,cost_per_traveler,total_amount_log1p,booking_dayofweek,booking_month,booking_is_weekend,days_since_booking,gender_Female,gender_Male,city_of_origin_Bangalore,city_of_origin_Chennai,city_of_origin_Delhi,city_of_origin_Hyderabad,city_of_origin_Mumbai,city_of_origin_Pune,destination_Agra,destination_Darjeeling,destination_Delhi,destination_Goa,destination_Jaipur,destination_Kerala,destination_Leh,destination_Manali,trip_type_Adventure,trip_type_Business,trip_type_Leisure,payment_mode_Card,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,booking_channel_MobileApp,booking_channel_TravelAgent,booking_channel_Website,age_bucket_young,age_bucket_adult,age_bucket_mid,age_bucket_senior,customer_age_z,num_travelers_z,duration_days_z,total_amount_z,total_amount_capped_z,duration_capped_z,cost_per_traveler_z,total_amount_log1p_z,booking_dayofweek_z,booking_month_z,booking_is_weekend_z,days_since_booking_z,gender_Female_z,gender_Male_z,city_of_origin_Bangalore_z,city_of_origin_Chennai_z,city_of_origin_Delhi_z,city_of_origin_Hyderabad_z,city_of_origin_Mumbai_z,city_of_origin_Pune_z,destination_Agra_z,destination_Darjeeling_z,destination_Delhi_z,destination_Goa_z,destination_Jaipur_z,destination_Kerala_z,destination_Leh_z,destination_Manali_z,trip_type_Adventure_z,trip_type_Business_z,trip_type_Leisure_z,payment_mode_Card_z,payment_mode_NetBanking_z,payment_mode_UPI_z,payment_mode_Wallet_z,booking_channel_MobileApp_z,booking_channel_TravelAgent_z,booking_channel_Website_z,age_bucket_young_z,age_bucket_adult_z,age_bucket_mid_z,age_bucket_senior_z
BKG1438,2024-05-18,29.0,2,8,18833.0,0,18833.0,8,9416.5,9.843419026070007,5,5,1,487,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.044354332152338,-0.7416865725668047,-0.04459992134082147,-0.43053155126181236,-0.716641941574081,-0.014864390055427763,-0.23725601215455666,-0.4691675527915591,0.9334309519230019,-0.42608410521206885,1.518761258917742,0.7048124536512445,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1439,2024-11-06,68.0,3,13,21238.0,0,21238.0,13,7079.333333333333,9.963594393268247,2,11,0,315,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1.6205121264933822,-0.043299969396555345,1.017302967726352,-0.2991600853689069,-0.46795638640534853,1.3123132934649282,-0.4917678452462237,-0.21555590509599504,-0.5917830218073935,1.3468039885968166,-0.6571144701907708,-0.11186594858544409,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1440,2024-02-15,40.0,1,11,11232.0,1,11232.0,11,11232.0,9.326611153641569,3,2,0,580,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.29272533099585285,-1.440073175737054,0.5925418120994826,-0.8457309326555648,-1.502612380175967,0.7814422200567858,-0.039552425342353245,-1.5598111607483094,-0.08337836389726169,-1.3125281521165115,-0.6571144701907708,1.1463885664885238,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1441,2025-01-22,32.0,5,6,20357.0,0,20357.0,6,4071.4,9.921229234012285,2,1,0,238,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.8393646045642057,1.3534732369439433,-0.46936107696769086,-0.3472841026045201,-0.5590549203361815,-0.5457354634635702,-0.8193245562855996,-0.3049610643585063,-0.5917830218073935,-1.6080095010846591,-0.6571144701907708,-0.4774719774937291,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1442,2024-11-23,45.0,4,9,27538.0,1,27538.0,9,6884.5,10.223358460802768,5,11,1,298,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.04892421498436765,0.655086633773694,0.16778065647261323,0.04497306852934852,0.18348602422376356,0.25057114664864344,-0.5129847270036335,0.33263624705160977,0.9334309519230019,1.3468039885968166,1.518761258917742,-0.1925841627600005,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1443,2024-11-20,51.0,2,10,40689.0,0,40689.0,10,20344.5,10.613737640995735,2,11,0,301,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.45890367016063227,-0.7416865725668047,0.3801612342860479,0.7633373712144211,1.5433462055227243,0.5160066833527146,0.9527769246032285,1.156471525636324,-0.5917830218073935,1.3468039885968166,-0.6571144701907708,-0.1783397720233141,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1444,2025-03-11,19.0,1,12,21465.0,1,21465.0,12,21465.0,9.974225567041469,1,3,0,190,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-1.727653424112779,-1.440073175737054,0.8049223899129173,-0.2867603669665412,-0.44448377891125196,1.046877756760857,1.0747966817076482,-0.19312044631252392,-1.1001876797175252,-1.017046803148364,-0.6571144701907708,-0.7053822292807119,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1445,2024-09-30,49.0,3,8,14618.0,1,14618.0,8,4872.666666666667,9.590077331511615,0,9,0,352,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.3222438517685441,-0.043299969396555345,-0.04459992134082147,-0.660773018512788,-1.1524879353521298,-0.014864390055427763,-0.7320685419682996,-1.0038062735616282,-1.608592337627657,0.7558412906605214,-0.6571144701907708,0.06381487050035518,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1446,2025-06-12,40.0,2,14,39973.0,1,39973.0,14,19986.5,10.595984521754486,3,6,0,97,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.29272533099585285,-0.7416865725668047,1.2296835455397868,0.7242263651523336,1.4693092585369396,1.5777488301689993,0.9137915849839673,1.1190062952194963,-0.08337836389726169,-0.1306027562439213,-0.6571144701907708,-1.1469583421179912,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1447,2025-04-26,39.0,3,8,19954.0,0,19954.0,8,6651.333333333333,9.901235017482835,5,4,1,144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.361055240191897,-0.043299969396555345,-0.04459992134082147,-0.36929769959197994,-0.6007265539049962,-0.014864390055427763,-0.5383760166346143,-0.34715578626063504,0.9334309519230019,-0.7215654541802164,1.518761258917742,-0.9237962205765705,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,3.0307875988573927,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1448,2025-06-28,68.0,4,2,7516.0,0,7516.0,2,1879.0,8.924922401177469,5,6,1,81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.6205121264933822,0.655086633773694,-1.3188833882214297,-1.048714869145393,-1.8868599988899002,-1.607477610279855,-1.0580716472947294,-2.4075135539113597,0.9334309519230019,-0.1306027562439213,1.518761258917742,-1.2229284260469855,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1449,2024-09-29,42.0,5,5,26330.0,1,26330.0,5,5266.0,10.178502231260227,6,9,1,353,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.15606551260376467,1.3534732369439433,-0.6817416547811256,-0.021013098122888395,0.05857452707456239,-0.8111710001676413,-0.689235487265573,0.2379740666987225,1.4418356098331337,0.7558412906605214,1.518761258917742,0.06856300074591733,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1450,2025-04-28,45.0,2,3,25863.0,0,25863.0,3,12931.5,10.160607319405269,0,4,0,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.04892421498436765,-0.7416865725668047,-1.106502810407995,-0.04652265095947336,0.010285065842213923,-1.3420420735757836,0.14551904025243592,0.20020960475689767,-1.608592337627657,-0.7215654541802164,-0.6571144701907708,-0.9332924810676948,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,3.0307875988573927,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1451,2024-06-17,39.0,2,3,48003.0,0,48003.0,3,24001.5,10.779039619751332,0,6,0,457,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.361055240191897,-0.7416865725668047,-1.106502810407995,1.1628595755972528,2.2996398231959505,-1.3420420735757836,1.3510154357418833,1.5053159533832294,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,0.5623685462843802,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1452,2024-07-23,66.0,4,3,29753.0,0,29753.0,3,7438.25,10.30071885571719,1,7,0,421,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.4838523081012938,0.655086633773694,-1.106502810407995,0.16596591549516373,0.41252490351637994,-1.3420420735757836,-0.4526826828299857,0.49589347420251156,-1.1001876797175252,0.1648785927242263,-0.6571144701907708,0.39143585744414305,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1453,2024-01-02,69.0,1,5,23536.0,0,23536.0,5,23536.0,10.066328930041955,1,1,0,624,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.6888420356894263,-1.440073175737054,-0.6817416547811256,-0.17363342066125756,-0.2303350118615867,-0.8111710001676413,1.3003236044771735,0.001249549747685247,-1.1001876797175252,-1.6080095010846591,-0.6571144701907708,1.3553062972932581,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1454,2024-07-22,59.0,5,2,15755.0,0,15755.0,2,3151.0,9.664976524090797,0,7,0,422,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.0055429437289851,1.3534732369439433,-1.3188833882214297,-0.5986651778806743,-1.0349180907671616,-1.607477610279855,-0.9195539042899797,-0.8457430357789705,-1.608592337627657,0.1648785927242263,-0.6571144701907708,0.3961839876897052,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1455,2024-12-21,23.0,2,5,28301.0,0,28301.0,5,14150.5,10.250687752512317,5,12,1,270,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-1.4543337873286026,-0.7416865725668047,-0.6817416547811256,0.08665141716813723,0.262382938399956,-0.8111710001676413,0.27826521063198756,0.3903105180973399,0.9334309519230019,1.6422853375649642,1.518761258917742,-0.3255318096357405,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1456,2024-07-16,32.0,5,3,39567.0,0,39567.0,3,7913.4,10.585775989761197,1,7,0,428,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.8393646045642057,1.3534732369439433,-1.106502810407995,0.7020488952344461,1.4273274142963968,-1.3420420735757836,-0.4009399897571031,1.0974627569742574,-1.1001876797175252,0.1648785927242263,-0.6571144701907708,0.42467276916307806,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1457,2024-08-23,60.0,2,6,28118.0,1,28118.0,6,14059.0,10.244200783414595,4,8,0,390,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0738728529250292,-0.7416865725668047,-0.46936107696769086,0.07665516841204506,0.24346008742453898,-0.5457354634635702,0.26830108053376855,0.3766207665302855,0.4250262940128701,0.4603599416923739,-0.6571144701907708,0.2442438198317166,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1458,2023-12-08,54.0,5,4,16525.0,1,16525.0,4,3305.0,9.712690177261129,4,12,0,649,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.6638933977487645,1.3534732369439433,-0.8941222325945603,-0.5566044590708875,-0.95529735169027,-1.0766065368717126,-0.9027836743978953,-0.7450507018987557,0.4250262940128701,1.6422853375649642,-0.6571144701907708,1.4740095534323117,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1459,2025-08-17,50.0,3,13,300000.0,1,49347.28,13,16449.093333333334,10.806658191164072,6,8,1,31,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3905737609645882,-0.043299969396555345,1.017302967726352,14.928021858597043,2.4386431571261893,1.3123132934649282,0.5285765004268754,1.5636007047951237,1.4418356098331337,0.4603599416923739,1.518761258917742,-1.4603349383250928,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1460,2025-06-13,25.0,2,9,24513.0,1,24513.0,9,12256.5,10.10699966190111,4,6,0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.3176739689365145,-0.7416865725668047,0.16778065647261323,-0.12026546965195667,-0.12930973643545296,0.25057114664864344,0.07201316247868912,0.08707888033562526,0.4250262940128701,-0.1306027562439213,-0.6571144701907708,-1.1517064723635533,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1461,2025-01-03,61.0,5,5,29486.0,0,29486.0,5,5897.2,10.291704767234739,4,1,0,257,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.1422027621210733,1.3534732369439433,-0.6817416547811256,0.1513812246870948,0.38491615373257476,-0.8111710001676413,-0.6204993242273672,0.47687062546233044,0.4250262940128701,-1.6080095010846591,-0.6571144701907708,-0.3872575028280484,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1462,2024-01-26,61.0,1,2,21451.0,0,21451.0,2,21451.0,9.973573160102816,4,1,0,600,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1.1422027621210733,-1.440073175737054,-1.3188833882214297,-0.2875251073085373,-0.44593142871264996,-1.607477610279855,1.0732721153538223,-0.19449725091513992,0.4250262940128701,-1.6080095010846591,-0.6571144701907708,1.2413511713997667,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
